,target,doc
460,1,* As long as a thread iterates the entities that have the component `X` or
461,1,### Describe the problem the feature is intended to solve
462,1,#### Source Group Setup for Python
463,0,nan nan 0
464,1,2. RecvStatus.RECV_ERROR: receive failed and the buffer does not have valid data
465,1,#### `libpcl_features:`
466,1,Not yet implemented - FixedPointType.
467,1,Just `pip install tensorflow-serving-api==1.10.1` then `python` console try to dir the imported stuff. 
468,1,"Project Setup in Sourcetrail is done via the [Project Setup Wizard](#project-setup-wizard), which can be accessed on the [Start Window](#start-window) by clicking `New Project` or from the [Project Menu](#project) with the `New Project` action."
469,1,types on/off such that smaller architectures can disable them.  These settings are described below.
470,1,"Load word will sign extend v0, so the branch comparison could be limited to the lower bits."
471,1,67. Press **Ctrl +[Numpad+]** to Select 'Zoom In'
472,1,`/tmp/tokens/token.sol` contains:
473,1,The track design code is currently passing the error results by global variables. Considering how complex the code is it should be cleaned up first.
474,1,"First off: You can't normally compile this, since it wants openimageio 2.x and opencolorio 2.x, though openimageio wants opencolorio1 1.x as dependency (so both packages conflict). On top of that, olive wants openimageio-git, which is a 1.x build of openimageio."
475,1,- Error C2039 'OutputDebugStringA': is not a member of '`global namespace''
476,1,Ubuntu - Unit-test failure - Mining_3_mineBlockWithUncles
477,0,/usr/local/bin/g++ -std=c++0x -MM cb_algs.cc > cb_algs.d
478,1,Bringing window to front doesn't work via `focus_item(window_id)`
479,0,[DeframingProtocolInterface](../api/c++/html/class_deframing_protocol_interface.html).
480,1,* valgrind: `valgrind-3.13.0`
481,1,Check that the value is a valid value from the parameter
482,1,2. Create keyframes
483,1,4. run command 
484,1,Introducing flake8 in python
485,1,"Audio in the timeline plays back properly, but when exported it crackles and stutters, video output is frozen"
486,1,- zlib
487,1,**Environment:**
488,1,"  Vendor: usb 0x1d6b ""Linux Foundation"""
489,1,(there might be a duplicate of this issue)
490,1,It builds an arm64 non-universal build that doesn't prompt for macOS GateKeeper. Weird.
491,1,Crash when right-clicking flatride
492,1,"- A dataset containing **28 Million books** (book titles, authors and categories):"
493,1,"The first three should be fairly self-explanatory, they succeed if"
494,1,"to try to also modify these definitions, since there is no guarantee that they"
495,1,**Expected behavior**
496,0,nan nan 0
497,1,But It can't be sure that the coordinates are correct. Hence I added the spheres to visualize the clicked points.
498,1,**To Reproduce**
499,1,"  Device: pci 0x8c20 ""8 Series/C220 Series Chipset High Definition Audio Controller"""
